;Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;Bal. Strategy;SMOTE Instances;Scale;Features;Folds;Hyper Params.;Model
40;SVC;0.586;0.6054;0.586;0.5861;0.8551;0.8636;0.8551;0.8508;0.8333;0.8434;0.8333;0.8352;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 598};SVC(C=0.1, kernel='linear', random_state=598)
39;SVC;0.6021;0.6232;0.6021;0.6021;0.8841;0.8941;0.8841;0.8857;0.8333;0.8434;0.8333;0.8352;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 598};SVC(C=0.1, kernel='linear', random_state=598)
38;SVC;0.6104;0.6413;0.6104;0.6084;0.7391;0.7494;0.7391;0.7424;0.8333;0.8434;0.8333;0.8352;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 598};SVC(C=0.1, kernel='linear', random_state=598)
37;SVC;0.6071;0.6103;0.6071;0.6047;0.8551;0.858;0.8551;0.8547;0.8333;0.8434;0.8333;0.8352;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 598};SVC(C=0.1, kernel='linear', random_state=598)
36;LogisticRegression;0.8099;0.8173;0.8099;0.811;0.7826;0.7968;0.7826;0.7854;0.8333;0.8434;0.8333;0.8352;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'penalty': 'l2', 'random_state': 571, 'solver': 'lbfgs'};"LogisticRegression(C=10, max_iter=100000, multi_class='multinomial',
                   random_state=571)"
35;SVC;0.599;0.6117;0.599;0.597;0.8696;0.87;0.8696;0.8695;0.8333;0.8434;0.8333;0.8352;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 478};SVC(C=0.1, kernel='linear', random_state=478)
34;LogisticRegression;0.8245;0.8293;0.8245;0.8245;0.7826;0.7861;0.7826;0.7815;0.8333;0.85;0.8333;0.8357;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'penalty': 'l2', 'random_state': 975, 'solver': 'lbfgs'};"LogisticRegression(C=1, max_iter=100000, multi_class='multinomial',
                   random_state=975)"
51;DecisionTreeClassifier;0.8776;0.8834;0.8776;0.8774;0.8696;0.8952;0.8696;0.8724;0.8333;0.837;0.8333;0.8279;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 701};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=701)
49;RandomForestClassifier;0.9162;0.9186;0.9162;0.9161;0.9275;0.9297;0.9275;0.9278;0.8333;0.8366;0.8333;0.8307;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 997};RandomForestClassifier(n_estimators=20, random_state=997)
66;DecisionTreeClassifier;0.8261;0.8414;0.8261;0.8275;0.8406;0.8516;0.8406;0.833;0.8333;0.8486;0.8333;0.8291;smote;250;no_scaled;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 20, 'random_state': 655};DecisionTreeClassifier(max_depth=10, min_samples_leaf=20, random_state=655)
75;MLPClassifier;0.8165;0.8278;0.8165;0.818;0.8986;0.9062;0.8986;0.8979;0.8333;0.8339;0.8333;0.8333;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 712, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=712)
38;KNeighborsClassifier;0.7826;0.7963;0.7826;0.7814;0.8406;0.8683;0.8406;0.8447;0.8333;0.8338;0.8333;0.8322;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
80;RandomForestClassifier;0.839;0.8473;0.839;0.8396;0.8696;0.873;0.8696;0.8704;0.8333;0.8448;0.8333;0.8329;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 311};RandomForestClassifier(n_estimators=20, random_state=311)
79;KNeighborsClassifier;0.8099;0.826;0.8099;0.8108;0.7826;0.8204;0.7826;0.7883;0.8333;0.8331;0.8333;0.8329;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
78;KNeighborsClassifier;0.8018;0.8107;0.8018;0.8028;0.7536;0.77;0.7536;0.756;0.8333;0.8357;0.8333;0.8331;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
77;MLPClassifier;0.8181;0.8296;0.8181;0.8191;0.8261;0.83;0.8261;0.8261;0.8333;0.8333;0.8333;0.8333;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 876, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=876)
76;MLPClassifier;0.839;0.8502;0.839;0.84;0.6232;0.6169;0.6232;0.6127;0.8333;0.8339;0.8333;0.8333;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 712, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=712)
74;MLPClassifier;0.8115;0.8213;0.8115;0.813;0.8551;0.8624;0.8551;0.8558;0.8333;0.8339;0.8333;0.8333;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 712, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=712)
66;RandomForestClassifier;0.8373;0.8455;0.8373;0.8377;0.8261;0.8377;0.8261;0.8291;0.8333;0.8411;0.8333;0.8346;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 625};RandomForestClassifier(n_estimators=20, random_state=625)
73;MLPClassifier;0.8228;0.8295;0.8228;0.8229;0.7971;0.8006;0.7971;0.7981;0.8333;0.8339;0.8333;0.8333;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 440, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=440)
72;RandomForestClassifier;0.8519;0.8576;0.8519;0.8516;0.8406;0.8409;0.8406;0.8397;0.8333;0.8388;0.8333;0.8337;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 311};RandomForestClassifier(n_estimators=20, random_state=311)
71;KNeighborsClassifier;0.8035;0.8218;0.8035;0.8065;0.8551;0.8625;0.8551;0.8519;0.8333;0.8372;0.8333;0.8339;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 15, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=15, weights='distance')
70;RandomForestClassifier;0.8326;0.8425;0.8326;0.8324;0.913;0.9224;0.913;0.9145;0.8333;0.8413;0.8333;0.834;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 311};RandomForestClassifier(n_estimators=20, random_state=311)
69;MLPClassifier;0.8083;0.8185;0.8083;0.8085;0.8551;0.8675;0.8551;0.8566;0.8333;0.8413;0.8333;0.834;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 712, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=712)
68;RandomForestClassifier;0.8518;0.8593;0.8518;0.8521;0.8261;0.8254;0.8261;0.8247;0.8333;0.8411;0.8333;0.8346;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 311};RandomForestClassifier(n_estimators=10, random_state=311)
37;RandomForestClassifier;0.8294;0.837;0.8294;0.8302;0.8696;0.896;0.8696;0.8712;0.8333;0.8333;0.8333;0.8323;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 982};RandomForestClassifier(n_estimators=20, random_state=982)
36;RandomForestClassifier;0.8325;0.8361;0.8325;0.8326;0.8841;0.8839;0.8841;0.8837;0.8333;0.8333;0.8333;0.8323;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 960};RandomForestClassifier(n_estimators=20, random_state=960)
35;RandomForestClassifier;0.8568;0.8647;0.8568;0.8577;0.8551;0.8606;0.8551;0.8568;0.8333;0.8322;0.8333;0.8324;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 960};RandomForestClassifier(n_estimators=20, random_state=960)
34;RandomForestClassifier;0.8405;0.848;0.8405;0.8413;0.8406;0.8411;0.8406;0.8389;0.8333;0.8354;0.8333;0.833;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 366};RandomForestClassifier(n_estimators=10, random_state=366)
33;DecisionTreeClassifier;0.8388;0.8442;0.8388;0.838;0.7536;0.7701;0.7536;0.7563;0.8333;0.8354;0.8333;0.833;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
32;DecisionTreeClassifier;0.8003;0.8029;0.8003;0.7983;0.8986;0.9042;0.8986;0.8995;0.8333;0.8333;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
31;KNeighborsClassifier;0.802;0.8112;0.802;0.8027;0.8116;0.8284;0.8116;0.8108;0.8333;0.8333;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
30;DecisionTreeClassifier;0.8116;0.8159;0.8116;0.8105;0.8261;0.8341;0.8261;0.8261;0.8333;0.8333;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 458};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=458)
29;RandomForestClassifier;0.8244;0.8327;0.8244;0.8255;0.8406;0.8393;0.8406;0.8391;0.8333;0.8333;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 960};RandomForestClassifier(n_estimators=10, random_state=960)
28;RandomForestClassifier;0.8406;0.8458;0.8406;0.8406;0.8696;0.8697;0.8696;0.8672;0.8333;0.8339;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 366};RandomForestClassifier(n_estimators=20, random_state=366)
27;DecisionTreeClassifier;0.8358;0.8435;0.8358;0.8353;0.7971;0.8184;0.7971;0.8017;0.8333;0.8333;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 118};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=118)
26;KNeighborsClassifier;0.7939;0.8021;0.7939;0.7943;0.8696;0.8703;0.8696;0.8665;0.8333;0.8333;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
25;KNeighborsClassifier;0.7939;0.799;0.7939;0.7936;0.8406;0.8526;0.8406;0.8426;0.8333;0.8333;0.8333;0.8333;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
24;KNeighborsClassifier;0.7906;0.7994;0.7906;0.7902;0.8696;0.8793;0.8696;0.8704;0.8333;0.8348;0.8333;0.8337;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
23;RandomForestClassifier;0.8439;0.8499;0.8439;0.844;0.7681;0.7703;0.7681;0.769;0.8333;0.8347;0.8333;0.8337;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 5, 'random_state': 960};RandomForestClassifier(n_estimators=5, random_state=960)
81;MLPClassifier;0.8165;0.8254;0.8165;0.8165;0.8261;0.8389;0.8261;0.828;0.8333;0.8333;0.8333;0.8323;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 440, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=440)
82;KNeighborsClassifier;0.8052;0.8167;0.8052;0.8059;0.8116;0.8206;0.8116;0.8138;0.8333;0.8361;0.8333;0.8315;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 11, 'weights': 'uniform'};KNeighborsClassifier(n_neighbors=11)
67;RandomForestClassifier;0.8438;0.8531;0.8438;0.8445;0.8551;0.8589;0.8551;0.8539;0.8333;0.8411;0.8333;0.8346;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 247};RandomForestClassifier(n_estimators=20, random_state=247)
65;SVC;0.815;0.8243;0.815;0.8148;0.8116;0.8309;0.8116;0.8146;0.8333;0.8478;0.8333;0.8347;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 65};SVC(C=10, random_state=65)
48;DecisionTreeClassifier;0.876;0.8812;0.876;0.8759;0.8406;0.8444;0.8406;0.8408;0.8333;0.8338;0.8333;0.8322;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 238};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=238)
40;DecisionTreeClassifier;0.8824;0.8833;0.8824;0.8814;0.8696;0.874;0.8696;0.8707;0.8333;0.8322;0.8333;0.8324;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 40};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=40)
34;RandomForestClassifier;0.9356;0.9376;0.9356;0.9357;0.8986;0.8988;0.8986;0.8978;0.8333;0.8369;0.8333;0.8328;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 997};RandomForestClassifier(n_estimators=20, random_state=997)
35;KNeighborsClassifier;0.8148;0.8213;0.8148;0.8148;0.8551;0.8591;0.8551;0.8489;0.8333;0.8369;0.8333;0.8328;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
36;DecisionTreeClassifier;0.9033;0.9074;0.9033;0.9041;0.8986;0.9069;0.8986;0.9001;0.8333;0.8383;0.8333;0.8327;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 40};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=40)
37;RandomForestClassifier;0.9307;0.9325;0.9307;0.9308;0.9275;0.9281;0.9275;0.9275;0.8333;0.8341;0.8333;0.8327;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 184};RandomForestClassifier(n_estimators=20, random_state=184)
38;RandomForestClassifier;0.9146;0.918;0.9146;0.9149;0.942;0.9506;0.942;0.9416;0.8333;0.8341;0.8333;0.8327;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 184};RandomForestClassifier(n_estimators=20, random_state=184)
39;RandomForestClassifier;0.9243;0.9272;0.9243;0.9245;0.8841;0.8941;0.8841;0.8857;0.8333;0.8341;0.8333;0.8327;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 724};RandomForestClassifier(n_estimators=20, random_state=724)
41;KNeighborsClassifier;0.8019;0.8129;0.8019;0.8023;0.8551;0.8611;0.8551;0.856;0.8333;0.8333;0.8333;0.8323;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', p=1, weights='distance')
64;SVC;0.8229;0.8336;0.8229;0.8239;0.7536;0.7923;0.7536;0.7571;0.8333;0.8478;0.8333;0.8347;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'rbf', 'random_state': 818};SVC(C=10, random_state=818)
42;DecisionTreeClassifier;0.8841;0.8882;0.8841;0.8835;0.8841;0.8865;0.8841;0.8809;0.8333;0.8333;0.8333;0.8323;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 238};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=238)
43;RandomForestClassifier;0.9195;0.9222;0.9195;0.9193;0.9275;0.9321;0.9275;0.9272;0.8333;0.8338;0.8333;0.8322;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 184};RandomForestClassifier(n_estimators=10, random_state=184)
44;KNeighborsClassifier;0.8116;0.823;0.8116;0.8116;0.8551;0.8555;0.8551;0.8517;0.8333;0.8338;0.8333;0.8322;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(metric='manhattan', n_neighbors=9, p=1, weights='distance')
45;KNeighborsClassifier;0.7826;0.7889;0.7826;0.7814;0.8551;0.8536;0.8551;0.8519;0.8333;0.8338;0.8333;0.8322;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=11, p=1,
                     weights='distance')"
46;KNeighborsClassifier;0.818;0.8225;0.818;0.8174;0.8406;0.8397;0.8406;0.8391;0.8333;0.8338;0.8333;0.8322;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'};KNeighborsClassifier(weights='distance')
47;KNeighborsClassifier;0.8197;0.8274;0.8197;0.8196;0.8406;0.8499;0.8406;0.842;0.8333;0.8338;0.8333;0.8322;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=13, p=1,
                     weights='distance')"
33;KNeighborsClassifier;0.8197;0.827;0.8197;0.8195;0.8406;0.8759;0.8406;0.8382;0.8333;0.8369;0.8333;0.8328;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=9, weights='distance')
32;KNeighborsClassifier;0.8406;0.8499;0.8406;0.8404;0.7681;0.7648;0.7681;0.7629;0.8333;0.8369;0.8333;0.8328;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'};"KNeighborsClassifier(metric='manhattan', n_neighbors=15, p=1,
                     weights='distance')"
31;KNeighborsClassifier;0.8084;0.8178;0.8084;0.808;0.8841;0.8969;0.8841;0.8859;0.8333;0.8348;0.8333;0.8337;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'metric': 'minkowski', 'n_neighbors': 7, 'weights': 'distance'};KNeighborsClassifier(n_neighbors=7, weights='distance')
30;RandomForestClassifier;0.9195;0.9266;0.9195;0.919;0.9565;0.9583;0.9565;0.9565;0.8333;0.8388;0.8333;0.8337;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 20, 'random_state': 724};RandomForestClassifier(n_estimators=20, random_state=724)
29;DecisionTreeClassifier;0.8809;0.8845;0.8809;0.881;0.8116;0.838;0.8116;0.8164;0.8333;0.8489;0.8333;0.8352;smote;250;no_scaled;['storyPoints', 'polarity_mean', 'stress_mean', 'O', 'C', 'E', 'A', 'N'];10;{'max_depth': 10, 'min_samples_leaf': 5, 'random_state': 701};DecisionTreeClassifier(max_depth=10, min_samples_leaf=5, random_state=701)
52;SVC;0.8117;0.8245;0.8117;0.8122;0.8406;0.8506;0.8406;0.8435;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 65};SVC(C=1, kernel='linear', random_state=65)
53;SVC;0.8229;0.8317;0.8229;0.8237;0.7681;0.7745;0.7681;0.7692;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 10, 'kernel': 'linear', 'random_state': 65};SVC(C=10, kernel='linear', random_state=65)
54;SVC;0.815;0.8284;0.815;0.8163;0.8406;0.8516;0.8406;0.8415;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 65};SVC(C=1, kernel='linear', random_state=65)
55;SVC;0.8148;0.8239;0.8148;0.8156;0.8261;0.8317;0.8261;0.8278;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 65};SVC(C=0.1, kernel='linear', random_state=65)
56;SVC;0.8197;0.8281;0.8197;0.8203;0.8551;0.8681;0.8551;0.8582;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 65};SVC(C=1, kernel='linear', random_state=65)
57;SVC;0.8149;0.8269;0.8149;0.8155;0.8406;0.8406;0.8406;0.8398;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 65};SVC(C=1, kernel='linear', random_state=65)
58;SVC;0.8083;0.8203;0.8083;0.809;0.8696;0.8778;0.8696;0.8715;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 818};SVC(C=0.1, kernel='linear', random_state=818)
59;SVC;0.8182;0.8267;0.8182;0.8194;0.7971;0.7975;0.7971;0.7971;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 0.1, 'kernel': 'linear', 'random_state': 818};SVC(C=0.1, kernel='linear', random_state=818)
60;SVC;0.8197;0.8324;0.8197;0.8202;0.7971;0.8132;0.7971;0.799;0.8333;0.85;0.8333;0.8357;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'C': 1, 'kernel': 'linear', 'random_state': 818};SVC(C=1, kernel='linear', random_state=818)
61;MLPClassifier;0.8212;0.8356;0.8212;0.8215;0.8116;0.8209;0.8116;0.8132;0.8333;0.8489;0.8333;0.8352;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'max_iter': 100000, 'random_state': 440, 'solver': 'adam'};MLPClassifier(max_iter=100000, random_state=440)
62;RandomForestClassifier;0.8358;0.8452;0.8358;0.8372;0.8116;0.812;0.8116;0.8115;0.8333;0.8524;0.8333;0.835;smote;250;StandardScaler;['storyPoints', 'polarity', 'stress', 'O', 'C', 'E', 'A', 'N'];10;{'n_estimators': 10, 'random_state': 247};RandomForestClassifier(n_estimators=10, random_state=247)
